Row_ID,Order_ID,Order_Date,Ship_Date,Shipping_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,DaysToShip
108,CA-2014-119004,2014-11-24,2014-11-29,Standard class,JM-15250,Janet Martin,Consumer,United states,Charlotte,North carolina,28205,South,TEC-PH-10002844,Technology,Technology,Speck Products Candyshell Flip Case,27.99,1,0.20,2.10,5
109,CA-2014-119004,2014-11-24,2014-11-29,Standard class,JM-15250,Janet Martin,Consumer,United states,Charlotte,North carolina,28205,South,OFF-AR-10000390,Office supplies,Office supplies,Newell Chalk Holder,3.30,1,0.20,1.07,5
110,CA-2012-129476,2012-10-15,2012-10-20,Standard class,PA-19060,Pete Armstrong,Home office,United states,Orland park,Illinois,60462,Central,TEC-AC-10000844,Technology,Technology,Logitech Gaming G510s - Keyboard,339.96,5,0.20,67.99,5
111,CA-2014-146780,2014-12-26,2014-12-31,Standard class,CV-12805,Cynthia Voltz,Corporate,United states,New york city,New york,10035,East,FUR-FU-10001934,Furniture,Furniture,Magnifier Swing Arm Lamp,41.96,2,0.00,10.91,5
112,CA-2013-128867,2013-11-04,2013-11-11,Standard class,CL-12565,Clay Ludtke,Consumer,United states,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office supplies,Office supplies,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0.00,22.79,7
113,CA-2013-128867,2013-11-04,2013-11-11,Standard class,CL-12565,Clay Ludtke,Consumer,United states,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office supplies,Office supplies,"Avery Durable Plastic 1"" Binders",27.24,6,0.00,13.35,7
114,CA-2011-115259,2011-08-25,2011-08-27,Second class,RC-19960,Ryan Crowe,Consumer,United states,Columbus,Ohio,43229,East,OFF-FA-10000621,Office supplies,Office supplies,"OIC Colored Binder Clips, Assorted Sizes",40.10,14,0.20,14.53,2
115,CA-2011-115259,2011-08-25,2011-08-27,Second class,RC-19960,Ryan Crowe,Consumer,United states,Columbus,Ohio,43229,East,OFF-EN-10002600,Office supplies,Office supplies,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.20,1.65,2
116,CA-2011-115259,2011-08-25,2011-08-27,Second class,RC-19960,Ryan Crowe,Consumer,United states,Columbus,Ohio,43229,East,OFF-PA-10004965,Office supplies,Office supplies,Xerox 1921,23.98,3,0.20,7.49,2
117,CA-2011-115259,2011-08-25,2011-08-27,Second class,RC-19960,Ryan Crowe,Consumer,United states,Columbus,Ohio,43229,East,OFF-EN-10002504,Office supplies,Office supplies,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.46,6,0.20,44.03,2
118,CA-2012-110457,2012-03-02,2012-03-06,Standard class,DK-13090,Dave Kipp,Consumer,United states,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Furniture,Hon Racetrack Conference Tables,787.53,3,0.00,165.38,4
119,US-2012-136476,2012-04-05,2012-04-10,Standard class,GG-14650,Greg Guthrie,Corporate,United states,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office supplies,Office supplies,GBC DocuBind 300 Electric Binding Machine,157.79,1,0.70,-115.72,5
120,CA-2013-103730,2013-06-13,2013-06-16,First class,SC-20725,Steven Cartwright,Consumer,United states,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furniture,Artistic Insta-Plaque,47.04,3,0.00,18.35,3
121,CA-2013-103730,2013-06-13,2013-06-16,First class,SC-20725,Steven Cartwright,Consumer,United states,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office supplies,Office supplies,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0.00,13.88,3
122,CA-2013-103730,2013-06-13,2013-06-16,First class,SC-20725,Steven Cartwright,Consumer,United states,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office supplies,Office supplies,"Companion Letter/Legal File, Black",226.56,6,0.00,63.44,3
123,CA-2013-103730,2013-06-13,2013-06-16,First class,SC-20725,Steven Cartwright,Consumer,United states,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office supplies,Office supplies,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0.00,51.76,3
124,CA-2013-103730,2013-06-13,2013-06-16,First class,SC-20725,Steven Cartwright,Consumer,United states,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Technology,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0.00,19.73,3
125,US-2011-152030,2011-12-26,2011-12-28,Second class,AD-10180,Alan Dominguez,Home office,United states,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Furniture,Global Deluxe High-Back Manager's Chair,600.56,3,0.30,-8.58,2
126,US-2011-134614,2011-09-20,2011-09-25,Standard class,PF-19165,Philip Fox,Consumer,United states,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Furniture,Bevis 44 x 96 Conference Tables,617.70,6,0.50,-407.68,5
127,US-2014-107272,2014-11-06,2014-11-13,Standard class,TS-21610,Troy Staebel,Consumer,United states,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office supplies,Office supplies,"Avery Durable Slant Ring Binders, No Labels",2.39,2,0.70,-1.83,7
128,US-2014-107272,2014-11-06,2014-11-13,Standard class,TS-21610,Troy Staebel,Consumer,United states,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office supplies,Office supplies,"Trav-L-File Heavy-Duty Shuttle II, Black",243.99,7,0.20,30.50,7
129,US-2013-125969,2013-11-07,2013-11-11,Second class,LS-16975,Lindsay Shagiari,Home office,United states,Los angeles,California,90004,West,FUR-CH-10001146,Furniture,Furniture,"Global Task Chair, Black",81.42,2,0.20,-9.16,4
130,US-2013-125969,2013-11-07,2013-11-11,Second class,LS-16975,Lindsay Shagiari,Home office,United states,Los angeles,California,90004,West,FUR-FU-10003773,Furniture,Furniture,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.00,26.24,4
131,US-2014-164147,2014-02-03,2014-02-06,First class,DW-13585,Dorothy Wardle,Corporate,United states,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Technology,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.40,-11.99,3
132,US-2014-164147,2014-02-03,2014-02-06,First class,DW-13585,Dorothy Wardle,Corporate,United states,Columbus,Ohio,43229,East,OFF-PA-10002377,Office supplies,Office supplies,Xerox 1916,78.30,2,0.20,29.36,3
133,US-2014-164147,2014-02-03,2014-02-06,First class,DW-13585,Dorothy Wardle,Corporate,United states,Columbus,Ohio,43229,East,OFF-FA-10002780,Office supplies,Office supplies,Staples,21.46,9,0.20,6.97,3
134,CA-2013-145583,2013-10-14,2013-10-20,Standard class,LC-16885,Lena Creighton,Consumer,United states,Roseville,California,95661,West,OFF-PA-10001804,Office supplies,Office supplies,Xerox 195,20.04,3,0.00,9.62,6
135,CA-2013-145583,2013-10-14,2013-10-20,Standard class,LC-16885,Lena Creighton,Consumer,United states,Roseville,California,95661,West,OFF-PA-10001736,Office supplies,Office supplies,Xerox 1880,35.44,1,0.00,16.66,6
136,CA-2013-145583,2013-10-14,2013-10-20,Standard class,LC-16885,Lena Creighton,Consumer,United states,Roseville,California,95661,West,OFF-AR-10001149,Office supplies,Office supplies,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.00,3.46,6
137,CA-2013-145583,2013-10-14,2013-10-20,Standard class,LC-16885,Lena Creighton,Consumer,United states,Roseville,California,95661,West,OFF-FA-10002988,Office supplies,Office supplies,Ideal Clamps,4.02,2,0.00,1.97,6
138,CA-2013-145583,2013-10-14,2013-10-20,Standard class,LC-16885,Lena Creighton,Consumer,United states,Roseville,California,95661,West,OFF-BI-10004781,Office supplies,Office supplies,GBC Wire Binding Strips,76.18,3,0.20,26.66,6
139,CA-2013-145583,2013-10-14,2013-10-20,Standard class,LC-16885,Lena Creighton,Consumer,United states,Roseville,California,95661,West,OFF-SU-10001218,Office supplies,Office supplies,Fiskars Softgrip Scissors,65.88,6,0.00,18.45,6
140,CA-2013-145583,2013-10-14,2013-10-20,Standard class,LC-16885,Lena Creighton,Consumer,United states,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furniture,Longer-Life Soft White Bulbs,43.12,14,0.00,20.70,6
141,CA-2013-110366,2013-09-06,2013-09-08,Second class,JD-15895,Jonathan Doherty,Corporate,United states,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furniture,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.80,2,0.20,10.35,2
142,CA-2014-106180,2014-09-19,2014-09-24,Standard class,SH-19975,Sally Hughsby,Corporate,United states,San francisco,California,94122,West,OFF-AR-10000940,Office supplies,Office supplies,Newell 343,8.82,3,0.00,2.38,5
143,CA-2014-106180,2014-09-19,2014-09-24,Standard class,SH-19975,Sally Hughsby,Corporate,United states,San francisco,California,94122,West,OFF-EN-10004030,Office supplies,Office supplies,Convenience Packs of Business Envelopes,10.86,3,0.00,5.10,5
144,CA-2014-106180,2014-09-19,2014-09-24,Standard class,SH-19975,Sally Hughsby,Corporate,United states,San francisco,California,94122,West,OFF-PA-10004327,Office supplies,Office supplies,Xerox 1911,143.70,3,0.00,68.98,5
145,CA-2014-155376,2014-12-23,2014-12-28,Standard class,SG-20080,Sandra Glassco,Consumer,United states,Independence,Missouri,64055,Central,OFF-AP-10001058,Office supplies,Office supplies,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0.00,218.25,5
146,CA-2012-110744,2012-09-07,2012-09-12,Standard class,HA-14920,Helen Andreada,Consumer,United states,Pasadena,California,91104,West,OFF-ST-10003656,Office supplies,Office supplies,Safco Industrial Wire Shelving,671.93,7,0.00,20.16,5
147,CA-2011-110072,2011-10-22,2011-10-28,Standard class,MG-17680,Maureen Gastineau,Home office,United states,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furniture,"Seth Thomas 14"" Putty-Colored Wall Clock",93.89,4,0.20,12.91,6
148,CA-2013-114489,2013-12-06,2013-12-10,Standard class,JE-16165,Justin Ellison,Corporate,United states,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Technology,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0.00,103.80,4
149,CA-2013-114489,2013-12-06,2013-12-10,Standard class,JE-16165,Justin Ellison,Corporate,United states,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Technology,Anker Astro 15000mAh USB Portable Charger,149.97,3,0.00,6.00,4
150,CA-2013-114489,2013-12-06,2013-12-10,Standard class,JE-16165,Justin Ellison,Corporate,United states,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Furniture,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.00,585.55,4
151,CA-2013-114489,2013-12-06,2013-12-10,Standard class,JE-16165,Justin Ellison,Corporate,United states,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office supplies,Office supplies,GBC Prestige Therm-A-Bind Covers,171.55,5,0.00,80.63,4
152,CA-2013-158834,2013-03-14,2013-03-17,First class,TW-21025,Tamara Willingham,Home office,United states,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office supplies,Office supplies,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.20,17.77,3
153,CA-2013-158834,2013-03-14,2013-03-17,First class,TW-21025,Tamara Willingham,Home office,United states,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Technology,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.18,2,0.20,15.24,3
154,CA-2012-124919,2012-05-31,2012-06-02,First class,SP-20650,Stephanie Phelps,Corporate,United states,San jose,California,95123,West,OFF-PA-10001950,Office supplies,Office supplies,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0.00,26.27,2
155,CA-2012-124919,2012-05-31,2012-06-02,First class,SP-20650,Stephanie Phelps,Corporate,United states,San jose,California,95123,West,OFF-PA-10002254,Office supplies,Office supplies,Xerox 1883,105.52,4,0.00,48.54,2
156,CA-2012-124919,2012-05-31,2012-06-02,First class,SP-20650,Stephanie Phelps,Corporate,United states,San jose,California,95123,West,OFF-ST-10001590,Office supplies,Office supplies,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0.00,21.03,2
157,CA-2012-118948,2012-05-28,2012-06-03,Standard class,NK-18490,Neil Knudson,Home office,United states,Seattle,Washington,98105,West,OFF-AR-10001547,Office supplies,Office supplies,Newell 311,6.63,3,0.00,1.79,6
158,CA-2011-104269,2011-03-01,2011-03-06,Second class,DB-13060,Dave Brooks,Consumer,United states,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Furniture,Global Deluxe High-Back Manager's Chair,457.57,2,0.20,51.48,5
159,CA-2013-114104,2013-11-21,2013-11-25,Standard class,NP-18670,Nora Paige,Consumer,United states,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office supplies,Office supplies,Avery 519,14.62,2,0.00,6.87,4
160,CA-2013-114104,2013-11-21,2013-11-25,Standard class,NP-18670,Nora Paige,Consumer,United states,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Technology,Avaya 5420 Digital phone,944.93,7,0.00,236.23,4
161,CA-2013-162733,2013-05-12,2013-05-13,First class,TT-21070,Ted Trevino,Consumer,United states,Los angeles,California,90045,West,OFF-PA-10002751,Office supplies,Office supplies,Xerox 1920,5.98,1,0.00,2.69,1
162,CA-2012-119697,2012-12-28,2012-12-31,Second class,EM-13960,Eric Murdock,Consumer,United states,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Technology,Lenovo 17-Key USB Numeric Keypad,54.38,2,0.20,1.36,3
163,CA-2013-154508,2013-11-17,2013-11-21,Standard class,RD-19900,Ruben Dartt,Consumer,United states,Carlsbad,New mexico,88220,West,OFF-EN-10001990,Office supplies,Office supplies,Staples,28.40,5,0.00,13.35,4
164,CA-2013-113817,2013-11-08,2013-11-12,Standard class,MJ-17740,Max Jones,Consumer,United states,Seattle,Washington,98115,West,OFF-BI-10004002,Office supplies,Office supplies,Wilson Jones International Size A4 Ring Binders,27.68,2,0.20,9.69,4
165,CA-2011-139892,2011-09-08,2011-09-12,Standard class,BM-11140,Becky Martin,Consumer,United states,San antonio,Texas,78207,Central,OFF-AR-10004441,Office supplies,Office supplies,BIC Brite Liner Highlighters,9.94,3,0.20,2.73,4
166,CA-2011-139892,2011-09-08,2011-09-12,Standard class,BM-11140,Becky Martin,Consumer,United states,San antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Technology,Lexmark MX611dhe Monochrome Laser Printer,8159.95,8,0.40,-1359.99,4
167,CA-2011-139892,2011-09-08,2011-09-12,Standard class,BM-11140,Becky Martin,Consumer,United states,San antonio,Texas,78207,Central,OFF-ST-10000991,Office supplies,Office supplies,Space Solutions HD Industrial Steel Shelving.,275.93,3,0.20,-58.63,4
168,CA-2011-139892,2011-09-08,2011-09-12,Standard class,BM-11140,Becky Martin,Consumer,United states,San antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Furniture,SAFCO Arco Folding Chair,1740.06,9,0.30,-24.86,4
169,CA-2011-139892,2011-09-08,2011-09-12,Standard class,BM-11140,Becky Martin,Consumer,United states,San antonio,Texas,78207,Central,OFF-AR-10002656,Office supplies,Office supplies,Sanford Liquid Accent Highlighters,32.06,6,0.20,6.81,4
170,CA-2011-139892,2011-09-08,2011-09-12,Standard class,BM-11140,Becky Martin,Consumer,United states,San antonio,Texas,78207,Central,OFF-AP-10002518,Office supplies,Office supplies,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.80,-453.85,4
171,CA-2011-139892,2011-09-08,2011-09-12,Standard class,BM-11140,Becky Martin,Consumer,United states,San antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Technology,JBL Micro Wireless Portable Bluetooth Speaker,143.98,3,0.20,9.00,4
172,CA-2011-118962,2011-08-05,2011-08-09,Standard class,CS-12130,Chad Sievert,Consumer,United states,Los angeles,California,90004,West,OFF-PA-10000659,Office supplies,Office supplies,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,0.00,9.84,4
173,CA-2011-118962,2011-08-05,2011-08-09,Standard class,CS-12130,Chad Sievert,Consumer,United states,Los angeles,California,90004,West,OFF-PA-10001144,Office supplies,Office supplies,Xerox 1913,110.96,2,0.00,53.26,4
174,CA-2011-118962,2011-08-05,2011-08-09,Standard class,CS-12130,Chad Sievert,Consumer,United states,Los angeles,California,90004,West,FUR-CH-10003817,Furniture,Furniture,"Global Value Steno Chair, Gray",340.14,7,0.20,21.26,4
175,US-2011-100853,2011-09-14,2011-09-19,Standard class,JB-15400,Jennifer Braxton,Corporate,United states,Chicago,Illinois,60623,Central,OFF-AP-10000891,Office supplies,Office supplies,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.45,2,0.80,-131.12,5
176,US-2011-100853,2011-09-14,2011-09-19,Standard class,JB-15400,Jennifer Braxton,Corporate,United states,Chicago,Illinois,60623,Central,OFF-LA-10003148,Office supplies,Office supplies,Avery 51,20.16,4,0.20,6.55,5
177,US-2014-152366,2014-04-22,2014-04-26,Second class,SJ-20500,Shirley Jackson,Consumer,United states,Houston,Texas,77036,Central,OFF-AP-10002684,Office supplies,Office supplies,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.26,4,0.80,-243.16,4
178,US-2012-101511,2012-11-21,2012-11-23,Second class,JE-15745,Joel Eaton,Consumer,United states,Newark,Ohio,43055,East,FUR-CH-10004698,Furniture,Furniture,"Padded Folding Chairs, Black, 4/Carton",396.80,7,0.30,-11.34,2
179,US-2012-101511,2012-11-21,2012-11-23,Second class,JE-15745,Joel Eaton,Consumer,United states,Newark,Ohio,43055,East,OFF-SU-10002189,Office supplies,Office supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.20,-3.77,2
180,CA-2012-137225,2012-12-15,2012-12-19,Standard class,JK-15640,Jim Kriz,Home office,United states,New york city,New york,10009,East,OFF-AR-10001940,Office supplies,Office supplies,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0.00,1.41,4
181,CA-2011-166191,2011-12-05,2011-12-09,Second class,DK-13150,David Kendrick,Corporate,United states,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office supplies,Office supplies,"Tenex File Box, Personal Filing Tote with Lid, Black",24.82,2,0.20,1.86,4
182,CA-2011-166191,2011-12-05,2011-12-09,Second class,DK-13150,David Kendrick,Corporate,United states,Decatur,Illinois,62521,Central,TEC-AC-10004659,Technology,Technology,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.74,7,0.20,76.64,4
183,CA-2011-158274,2011-11-19,2011-11-24,Second class,RM-19675,Robert Marley,Home office,United states,Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,Technology,AT&T TR1909W,503.96,4,0.00,131.03,5
184,CA-2011-158274,2011-11-19,2011-11-24,Second class,RM-19675,Robert Marley,Home office,United states,Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,Technology,Nokia Lumia 521 (T-Mobile),149.95,5,0.00,41.99,5
185,CA-2011-158274,2011-11-19,2011-11-24,Second class,RM-19675,Robert Marley,Home office,United states,Monroe,Louisiana,71203,South,TEC-AC-10002345,Technology,Technology,HP Standard 104 key PS/2 Keyboard,29.00,2,0.00,7.25,5
186,CA-2013-105018,2013-11-29,2013-12-03,Standard class,SK-19990,Sally Knutson,Consumer,United states,Fairfield,Connecticut,6824,East,OFF-BI-10001890,Office supplies,Office supplies,Avery Poly Binder Pockets,7.16,2,0.00,3.44,4
187,CA-2011-123260,2011-08-26,2011-08-30,Standard class,FM-14290,Frank Merwin,Home office,United states,Los angeles,California,90032,West,TEC-AC-10002323,Technology,Technology,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.80,8,0.00,22.98,4
